Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,XLF_Open,XLF_High,XLF_Low,XLF_Close,XLF_Volume,GLD_Return,GLD_Vol20,GLD_SMA10,GLD_SMA50,GLD_Target,IWM_Return,IWM_Vol20,IWM_SMA10,IWM_SMA50,IWM_Target,QQQ_Return,QQQ_Vol20,QQQ_SMA10,QQQ_SMA50,QQQ_Target,SPY_Return,SPY_Vol20,SPY_SMA10,SPY_SMA50,SPY_Target,TLT_Return,TLT_Vol20,TLT_SMA10,TLT_SMA50,TLT_Target,XLF_Return,XLF_Vol20,XLF_SMA10,XLF_SMA50,XLF_Target,SPY_HMM_Regime
2010-03-30,108.56999969482422,108.66000366210938,107.87000274658205,107.97000122070312,9817700,55.24581596026129,55.60985825418392,54.906042329654646,55.32671356201172,35773100,42.14404615245889,42.29213235584235,41.86529291538357,42.15275573730469,49437300,88.75094540319085,89.03051371424895,88.33537743041177,88.70561218261719,145772500,56.54290866416755,56.81757505484937,56.38321901547675,56.77925109863281,3254600,9.864977309460455,9.895748094137902,9.772666400371158,9.797283172607422,59183033,-0.0071724025682471,0.0099050819224495,108.26699905395508,108.26259979248049,0,0.0030799431746231,0.0080745499166219,55.122137451171874,51.75635459899903,1,0.0033179129345215,0.0048938349411334,41.78238105773926,39.589875030517575,1,0.0006819062632354,0.0045934458754902,88.24770736694336,84.44664016723632,1,0.003159570438606,0.0064284287443807,57.52721824645996,57.779235763549806,1,-0.0062417045304279,0.006987207976238,9.776836395263672,9.122676830291748,0,0
2010-03-31,109.44000244140624,109.5,108.8499984741211,108.9499969482422,14006800,55.11638013425138,55.66649251972626,54.84132702755992,54.84941864013672,59821600,42.02208635418422,42.20501751825896,41.8739968477902,41.952396392822266,59947400,88.36559219286343,88.79627506500736,88.10869626703963,88.40337371826172,161078700,56.989998456817794,57.181622962798734,56.81753104076364,57.16884994506836,4263900,9.735738914032954,9.852665831912336,9.729584903748316,9.81574249267578,72467985,0.0090765556771259,0.0100663392852294,108.20299911499023,108.211199798584,1,-0.0086268439085945,0.0084394405617024,55.08169555664063,51.80669174194336,0,-0.0047531730957534,0.0051855978132587,41.82949256896973,39.61809303283692,0,-0.0034072079197565,0.0047690846732131,88.2764389038086,84.48308715820312,0,0.0068616411611128,0.0066703768167414,57.40138244628906,57.770113983154296,1,0.0018841264198599,0.0069631328643166,9.780910873413086,9.1331929397583,1,0
2010-04-01,109.97000122070312,110.47000122070312,109.91999816894533,110.26000213623048,11370500,55.2781874648235,55.56942382796114,54.51773627528716,55.35908508300781,58838700,42.12661797322689,42.42279366301469,41.63008862902387,41.952396392822266,83728600,89.00785064697266,89.34786134411276,88.47893807240243,89.00785064697266,161215200,56.91372418311296,57.08042115763173,56.695739970769445,57.02912902832031,2912400,9.895747184753418,9.92651724413168,9.828053054121238,9.895747184753418,59488321,0.0120239121127339,0.0103741911208049,108.19499969482422,108.23759979248048,1,0.0092921029157113,0.0085884396866685,55.10916709899902,51.88239318847656,1,0.0,0.0052213345429361,41.86268043518066,39.65797134399414,0,0.0068377133505943,0.0048758937941766,88.37013244628906,84.54923217773438,1,-0.002444004328971,0.0065218181392392,57.28073616027832,57.74652381896973,0,0.0081506510727371,0.0068834478022426,9.798511791229249,9.145800457000732,1,0
2010-04-05,110.55999755859376,110.9800033569336,110.2699966430664,110.88999938964844,8207900,55.50472862257187,56.43506708695926,55.36720199161859,56.39461517333984,52020600,42.0482341421545,42.44023201380944,41.93498957412052,42.34440994262695,56220300,89.34785803274819,89.79365007535024,89.09851378960552,89.73320770263672,105847600,56.40719646796586,56.50977577357042,56.04174882593532,56.08021545410156,5652000,9.951130268959492,10.0065163549956,9.926513508250036,9.994208335876465,55300582,0.0057137424379836,0.0104583538162034,108.45599975585938,108.3079997253418,1,0.018705693722707,0.0084125086224193,55.30878257751465,51.99575172424316,1,0.0093442468967459,0.0046250199345858,41.96024475097656,39.71317344665528,1,0.008149360425981,0.0042436447334465,88.58094100952148,84.66284317016601,1,-0.016639103391313,0.0068974142540591,57.05945014953613,57.69862533569336,0,0.0099498450480575,0.0060283536603212,9.832358837127686,9.165657653808594,1,0
2010-04-06,110.88999938964844,111.51000213623048,110.83000183105467,111.02999877929688,10322300,56.20044775047732,56.86381825853256,56.0871898226699,56.72629165649414,50203600,42.248578193860176,42.597021405071686,42.15275614462697,42.46635437011719,54097100,89.47630639333227,90.10344285077862,89.37808249317206,89.94477081298828,110384200,56.29180044025927,56.32385433821803,56.00328600972336,56.16998291015625,3584600,9.988056360320185,10.123445310879784,9.969593606745953,10.09882926940918,63364125,0.0012625069025071,0.010267372770093,108.78399963378908,108.38519973754885,1,0.0058813502341461,0.0084459222097429,55.464905166625975,52.13398147583008,1,0.0028798235152045,0.0046254010077957,42.03254585266113,39.79396125793457,1,0.002357690266157,0.0042181129914089,88.76606140136718,84.81815948486329,1,0.0016006974175795,0.0068658131155326,56.84075355529785,57.654552154541015,1,0.0104681561577173,0.0062201936649475,9.871744346618652,9.193501682281497,1,0
2010-04-07,111.8499984741211,112.93000030517578,111.7699966430664,112.48999786376952,19139500,56.66154048995927,56.87996461222207,56.18423419006524,56.548282623291016,71418200,42.4053747890127,42.57088347686157,42.13533115020614,42.36182022094727,77211500,89.76342055821337,90.18654593761023,89.01538792222841,89.43096160888672,184576300,56.06738740020816,57.00985887872314,55.971220834223786,56.88804626464844,6389900,10.123446928082627,10.160371718658483,10.000365978596363,10.061906814575195,91544300,0.0131495911062271,0.0106286857953022,109.2009994506836,108.48539962768557,1,-0.0031380340227606,0.0085391759107131,55.53301849365234,52.26752159118652,0,-0.0024615757749969,0.0046829527840716,42.065646743774415,39.870047607421874,0,-0.005712496673874,0.0045800456040177,88.83783874511718,84.95477157592774,0,0.0127837559723087,0.0075285438745964,56.72132759094238,57.63017074584961,1,-0.003656112391743,0.0064404580365114,9.89943790435791,9.219624843597412,0,0
2010-04-08,112.47000122070312,112.9800033569336,112.12999725341795,112.6500015258789,12445400,56.38651909111148,56.79101350689304,55.94967055351097,56.49169158935547,54603600,42.239880622157926,42.52734352861265,42.0221043839643,42.45765686035156,68314300,89.12117422042475,89.89187350676265,88.85672084360341,89.74075317382812,158704000,56.99065354459197,57.14452501719235,56.72778998271159,56.91371536254883,3797600,10.024983825039255,10.17268156893455,9.981905015373329,10.141911506652832,86447591,0.0014223812352025,0.0102008315676681,109.8359992980957,108.58719970703125,1,-0.0010007560143344,0.0084390729742175,55.65922393798828,52.40977523803711,0,0.0022623352562385,0.0044573109845441,42.12836532592773,39.94735481262207,1,0.0034640303466291,0.0045561494013726,88.9836669921875,85.10450286865235,1,0.0004512212949092,0.0075131117537005,56.71050338745117,57.60592163085938,1,0.0079512455791923,0.0062795794911485,9.934516429901125,9.250418224334716,1,0
2010-04-09,113.08999633789062,114.06999969482422,112.73999786376952,113.63999938964844,16427800,56.58068210654146,56.83955829148595,56.22472503770712,56.83146667480469,53070100,42.46635783930811,42.72768860756519,42.361826196605485,42.71026611328125,54227300,89.92966689347925,90.36790729791127,89.76344314164692,90.33013153076172,133006500,56.81109853406957,57.09960796630663,56.682873206738144,57.04832077026367,2311300,10.17883586883545,10.203452641827512,10.117295020062611,10.17883586883545,64967625,0.0087882632078091,0.0103122883221091,110.52199935913086,108.72939971923827,1,0.0060146027829912,0.0084882934993414,55.85419235229492,52.54833320617676,1,0.0059496748433516,0.0045354351838111,42.22244529724121,40.023623046875,1,0.0065675664187034,0.0046510214886055,89.20278549194336,85.25819580078125,1,0.002365078555448,0.0074825437781667,56.74954948425293,57.584999313354494,1,0.0036407695096132,0.0061651433819314,9.968979835510254,9.277774715423584,1,0
2010-04-12,113.63999938964844,114.12999725341795,112.9800033569336,113.01000213623048,11118900,56.8557393422289,57.17933613913955,56.726304326721966,57.06607818603516,49301000,42.727690877593176,42.85835793016427,42.6318688154412,42.745113372802734,44280600,90.44346214656947,90.70792133271358,90.33768077797274,90.47368621826172,110279000,57.17012251179689,57.42016527666814,57.11883043400746,57.349639892578125,2939600,10.209606496643596,10.264993335849557,10.197298470702622,10.221915245056152,56718325,-0.0055437984583035,0.0102940279131805,110.96399993896485,108.85999969482424,0,0.0041281973694775,0.0084813849955819,56.07504768371582,52.70869163513184,1,0.0008158989089195,0.0045262326835763,42.31565284729004,40.12060195922852,1,0.0015892226111848,0.0046312238105278,89.4415512084961,85.43372268676758,1,0.0052818228169744,0.0074418891498029,56.80275688171387,57.57073715209961,1,0.0042322498147946,0.0059495751628761,10.006519889831544,9.306852531433105,1,0
2010-04-13,113.12000274658205,113.16000366210938,112.05999755859376,112.69000244140624,11261100,56.9447035008197,57.22784825870267,56.58066112241198,57.19548797607422,42151000,42.70155225350581,42.98901507291523,42.56217563618595,42.96288299560547,59376000,90.3829997352029,90.70034377065647,89.91453537478262,90.54167175292967,125043600,57.63180843665753,57.67027509398338,57.39458596967742,57.53563690185547,3090900,10.209604640045663,10.283454227205256,10.160372545234544,10.228067398071287,85280479,-0.0028316050683593,0.0103513044544541,111.35800018310547,108.99459976196287,0,0.002267718303984,0.008378595517483,56.27891311645508,52.88245178222656,1,0.0050946086141694,0.0044593289481792,42.41060523986816,40.23516319274902,1,0.0007514398662162,0.0046225756142496,89.63120193481446,85.62836730957031,1,0.0032432114591431,0.0074807113341355,56.89627876281738,57.5500431060791,1,0.0006018591298837,0.0059326196320574,10.043444728851316,9.337281322479248,1,0
2010-04-14,113.2300033569336,113.66000366210938,112.77999877929688,113.02999877929688,10572100,57.52719724540572,58.417083740234375,57.43011636207902,58.417083740234375,62041600,43.18937811330497,43.485550558887645,43.11968813340236,43.47684097290039,69004800,90.8741253046043,91.56926727294922,90.7305682011214,91.56926727294922,161609000,57.54847307458906,57.61899855378187,57.13173294067383,57.13173294067383,3570100,10.357301128823636,10.498844819521056,10.344993107453655,10.492690086364746,155369926,0.0030170940680156,0.0095741908380144,111.86399993896484,109.0881997680664,1,0.0213582540754118,0.0093036005130132,56.58795013427734,53.0691845703125,1,0.0119628372553,0.0048888606617073,42.54301376342774,40.351823806762695,1,0.0113494206603965,0.0049033750295364,89.91756744384766,85.8184310913086,1,-0.0070200658744878,0.0073765513835938,56.93152694702148,57.53190483093262,0,0.0258722081107285,0.0075529199871886,10.11298542022705,9.370055389404296,1,0
2010-04-15,112.9000015258789,113.70999908447266,112.8499984741211,113.6500015258789,10952100,58.392826449319294,58.71642328474955,58.32001422960176,58.59507369995117,55141800,43.44198703968059,43.72074025590268,43.44198703968059,43.66847610473633,72254200,91.41815879037809,91.85639914434329,91.38793472134756,91.64483642578124,144615300,56.96501018913185,57.38175013488917,56.85601809467589,57.19581985473633,3698000,10.517306501571763,10.535767810541047,10.418840888946107,10.44961166381836,101626682,0.0054852937563296,0.00939862514542,112.33400039672853,109.17859985351562,1,0.0030468819790503,0.0092809948448362,56.96251564025879,53.24866371154785,1,0.0044077519789302,0.0049073619963631,42.71462173461914,40.46552955627441,1,0.0008252676370856,0.0048331897751187,90.2417137145996,85.9901399230957,1,0.0011217393690656,0.0072935667196752,56.93422393798828,57.51173812866211,1,-0.0041055651307539,0.0075288660955197,10.17637233734131,9.400248622894289,0,0
2010-04-16,112.5,113.06999969482422,110.54000091552734,111.23999786376952,24572600,58.44132032867606,58.6273903765265,57.38963911119574,57.81031036376953,93241600,43.51168252253724,43.65976873361993,42.85835396611176,43.14581680297852,127388000,91.31993827419242,91.64483982249816,89.72565460281447,90.18656158447266,366786700,57.317615124175695,57.69588338416112,57.21503091649434,57.6125373840332,8303900,10.406535137523065,10.418843161167676,9.88959308714918,10.068060874938965,468533372,-0.0212054872833469,0.0106285048310148,112.43199996948242,109.22939987182616,0,-0.0133929917078045,0.0099015983420997,57.20763816833496,53.41906471252442,0,-0.0119688010294711,0.0058804010226144,42.83396377563477,40.56460548400879,0,-0.0159122422842619,0.0062651221524321,90.3595848083496,86.14096145629883,0,0.0072858039338405,0.0075023815100025,56.99256477355957,57.51340438842774,1,-0.0365133941006161,0.011558973854403,10.193603706359864,9.424775676727297,0,0
2010-04-19,110.87999725341795,111.36000061035156,110.66999816894533,111.1500015258789,7993700,57.48672019523621,58.06110128319359,56.45121591429377,57.52717208862305,85284600,42.98901527883565,43.259058929999206,42.59702082530882,43.11968231201172,98251700,89.92210906611271,90.6172453925017,89.51409276201865,90.52657318115234,217947800,57.618986954854336,57.721566336628925,57.39458507996563,57.47152328491211,3211500,9.951134207192018,10.184988830418778,9.938826183201895,10.166526794433594,319699563,-0.0008090285834131,0.0096410655159027,112.45800018310548,109.36499984741212,0,-0.0048977124212765,0.0094357672190813,57.32089385986328,53.61672798156738,0,-0.0006057247933477,0.0056172421890327,42.91149101257325,40.685260925292965,0,0.0037700915824494,0.0061093884048356,90.43892135620118,86.3496011352539,1,-0.0024476286850746,0.0075055996651878,57.13169555664062,57.49403930664062,0,0.0097800282216933,0.0115113756002678,10.210835552215576,9.458885726928711,1,0
2010-04-20,111.7300033569336,112.20999908447266,111.33000183105467,111.45999908447266,7019800,57.83458324779241,58.35233536816165,57.58379880038947,58.3118896484375,50736600,43.3548782410354,43.4507002829154,43.05870253113379,43.33745574951172,69543700,91.09326568027645,91.4106155521262,90.5719162940669,91.33505249023438,157708000,57.60612938995875,57.695888133326186,57.4714912749076,57.67665481567383,2285000,10.24652811555004,10.30191421508789,10.18498728248107,10.30191421508789,151176894,0.0027890018383991,0.0095314611771478,112.50100021362304,109.50059982299804,1,0.0136408158323089,0.0094079277225817,57.47945365905762,53.826372985839846,1,0.0050504416040035,0.005423974478555,42.9986011505127,40.80400680541992,1,0.0089308506957861,0.0062739678920666,90.57794952392578,86.57109954833984,1,0.003569272555119,0.007556650309829,57.28236274719238,57.47622917175293,1,0.0133169786881812,0.0117478467805913,10.231144046783449,9.493738708496094,1,0
2010-04-21,111.81999969482422,112.63999938964844,111.4800033569336,112.30999755859376,6842900,58.40898808597616,58.82966571255003,58.182472212633904,58.716407775878906,60382500,43.63361969436475,43.720728805495206,43.311311995582535,43.58135223388672,74748700,91.387922366106,91.59949082071668,90.6625621013938,91.16880798339844,192910100,57.87541496240519,58.2344548853164,57.86900711647647,58.15110397338867,4162200,10.308068219588252,10.40037910142741,10.12344573343863,10.24037265777588,210131946,0.0076260405625601,0.0095914122344023,112.48300018310547,109.66599975585936,1,0.0069371466073255,0.009173171868133,57.696266174316406,54.053630905151365,1,0.0056278450166689,0.0053699757201724,43.12055435180664,40.93302581787109,1,-0.0018201610696365,0.0061991761735828,90.75173416137696,86.80086120605469,0,0.008226017254834,0.007734296983238,57.408668518066406,57.46638061523438,1,-0.0059737982696339,0.0118471218728331,10.248990631103515,9.530799312591553,0,0
2010-04-22,111.79000091552734,112.01000213623048,110.76000213623048,111.83999633789062,9598900,58.11772029288333,59.45255230919961,57.81030694082333,59.33929443359375,79289500,43.16324155123007,43.868837625307066,42.91062036536288,43.82528305053711,110477200,90.5265774882505,91.5541728738263,90.00522810097986,91.44083404541016,115360300,58.27935872468084,58.40117143776321,57.91391080245873,57.978023529052734,2841400,10.129602516001643,10.326533077289833,10.08652442984178,10.29576301574707,123733596,-0.0041848564768949,0.0084403875845516,112.40199966430664,109.794599609375,0,0.0106083917819428,0.0087221804647141,57.98102645874023,54.28027359008789,1,0.0055971374027425,0.0051975321216901,43.2573169708252,41.0592658996582,1,0.0029837624076565,0.0060293956408836,90.92174224853515,87.01604766845703,1,-0.0029763913753922,0.0064798952595335,57.5150993347168,57.46478607177735,0,0.005409017798696,0.0118589046137155,10.26437578201294,9.567248554229735,1,0
2010-04-23,111.26000213623048,113.3000030517578,111.08999633789062,113.19000244140624,12505800,59.45256945402637,60.03504222345259,58.76493039037886,59.97032165527344,66271100,43.81656893191553,44.05176761678021,43.63363772913222,44.00821304321289,77205200,91.3803802391146,92.07551651164977,91.14614515243854,92.03773498535156,177335500,57.83694747658136,57.93311897044804,57.618963322536565,57.77283477783203,4776000,10.314223387587138,10.3696094894228,10.25883656328008,10.326531410217283,109054906,0.012070870419532,0.0086968814372443,112.35699996948242,109.95599960327148,1,0.0106342218542194,0.0085272603009608,58.29491195678711,54.51727737426758,1,0.0041740744141876,0.0051328037999612,43.38711166381836,41.19073097229004,1,0.0065277285161788,0.0060628094092626,91.09250259399414,87.24633255004883,1,-0.003539078063223,0.0063423913785703,57.587550735473634,57.47016731262207,0,0.0029884520868588,0.0118517269328628,10.279145336151124,9.602962265014648,1,0
2010-04-26,112.87999725341795,113.1999969482422,112.62999725341795,112.75,8335400,60.00267336588011,60.39908216026674,59.72762024855931,59.743797302246094,62710000,44.05176829395619,44.12145827113596,43.816569605475976,43.912391662597656,67361000,92.06796250663152,92.27197353285116,91.59950384501212,91.69017028808594,143457300,58.02927224864504,58.11903097701547,57.663824599855744,57.83692932128906,4753900,10.32037853925308,10.32037853925308,10.141910746453346,10.166526794433594,128910443,-0.0038872906786445,0.0081638149211764,112.33099975585938,110.06839965820312,0,-0.0037772742712548,0.0086601138305838,58.5626838684082,54.734418106079104,0,-0.0021773522256207,0.0052345964577587,43.50383949279785,41.30896736145019,0,-0.003776328234511,0.0061800367964317,91.21415100097656,87.45281036376953,0,0.0011094235500734,0.0063280084395919,57.63627967834473,57.4830704498291,1,-0.0154945169319271,0.0125183190265631,10.273606491088866,9.635107498168946,0,0
